"vowel","start","end","word","wstart","wend"
"UH1",47.9505550552227,48.171,"STOOD",47.731,48.281
"EH1",48.6477894124007,48.8464138460502,"BED",48.6321586988121,48.921
"EH1",49.4511568511158,49.681,"BED",49.4283907189532,49.811
"AO1",50.2360046637477,50.5160600911697,"BOD",50.1624525444531,50.5568371773503
"AO1",51.1738649627917,51.4800035112467,"BOD",51.1514462239345,51.6490216738787
"OW1",52.001,52.274157504553,"BONE",51.941,52.3917578266498
"OW1",52.9709832936936,53.2377780542714,"BONE",52.9393891773094,53.3865336855803
"AH1",53.902323343421,54.061,"HUD",53.791,54.161
"AH1",54.731,54.9113289414537,"HUD",54.591,55.0269765061513
"IY1",55.741,55.9327183844411,"HEED",55.571,55.9781799079279
"IY1",56.551,56.811,"HEED",56.4126871612535,56.931
"UW1",57.4294955102989,57.671264074891,"WHO'D",57.271,57.836986740828
"IH1",58.4409084200933,58.5765414687734,"BIN",58.4227137428313,58.7043177249995
"IH1",59.1684887528759,59.321,"BIN",59.1461589216907,59.5616580561634
"AO1",60.151,60.401,"HAW'D",60.0365203264557,60.461
"AO1",61.021,61.307923999951,"HAW'D",60.8960818325248,61.40423542658
"AH1",61.763753930246,62.0142629399915,"BUD",61.7444840064195,62.1032010499604
"OW1",62.781,63.0818908350756,"HOED",62.661,63.1967692271187
"EY1",63.7364351793023,63.991,"BAY'D",63.710933891616,64.041
"EY1",64.5732552122659,64.881,"BAY'D",64.521,64.9538855432866
"AE1",65.4917738150392,65.791,"HAD",65.361,65.9300181663881
"AO1",66.2465027075263,66.531,"BAWN",66.2056288861792,66.6257496828107
"AO1",67.1134867378839,67.411,"BAWN",67.094374340345,67.8624950069501
"EH1",68.551,68.771,"HEAD",68.381,68.8504553669565
"AH1",69.300174696394,69.4445104697173,"BUN",69.2662930594636,69.5752935882685
"AH1",70.0980664285463,70.296737301455,"BUN",69.948669227241,70.4466118196142
"EH1",70.9467633314607,71.1119355575018,"BEN",70.8621791673186,71.241808880397
"EH1",71.7286673369941,71.921,"BEN",71.7060227576175,72.311
"IY1",72.7096067176033,72.961,"HEED",72.5571641896625,73.081
"ER1",73.851,74.141,"HEARD",73.731,74.211
"OW1",74.5923523910025,74.921,"BODE",74.5647860083665,75.071
"AH1",75.4770463828866,75.711,"HUD",75.361,75.8284009547889
"UH1",76.3776460140798,76.5311393321723,"STOOD",76.1587293145052,76.631
"UH1",77.201,77.381,"STOOD",77.031,77.461
"ER1",77.861,78.161,"BIRD",77.791,78.2509400472967
